player_name,team,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,porpag,adjoe,pfr,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts
Keigan Kerby,Chattanooga,23,23.5,79.6,13.8,44.9,45.58,4.2,17,5.8,27.8,5,10,0.5,7,13,0.538,10,36,0.278,4.2,1.3,20.4,0,-0.658774,71.4355,6.7,107.323,106.588,0.940316,53.5737,-2.6452,-4.00589,1.36069,-5.13593,12.3846,-5.75151,0.615583,0.5,1.7308,2.2308,0.4615,0.2692,0.5,2.3846
Kevin Easley,Chattanooga,26,63.9,99,27,50.6,52.57,7.2,20.4,9.1,15.7,50,76,0.658,92,197,0.467,44,115,0.383,1.3,1.3,24.4,0,1.89024,106.586,2.8,108.376,107.742,2.14599,139.381,-1.61795,-0.144385,-1.47357,-0.16512,28.1034,1.59213,-1.75725,1.7241,4.931,6.6552,1.2069,0.6897,0.3103,14.2069
James Bridges,Sacramento St,24,26.5,96.1,6.8,44.6,45.71,1.9,7.6,2.3,11.2,3,5,0.6,3,5,0.6,9,32,0.281,0.8,1.2,13.5,0,-0.595941,73.6475,1.5,108.499,110.964,0.798023,42.739,-4.48238,-2.97774,-1.50464,-3.65611,12.0741,-2.96398,-0.692133,0.2222,0.8148,1.037,0.2222,0.2222,0.0741,1.6667
Maurice Commander,Chattanooga,21,30.5,90,15.9,42.4,44.65,1.3,9.9,15,18.6,9,12,0.75,15,37,0.405,14,48,0.292,0.3,1.5,14.1,0,-0.195311,84.1089,2.1,112.171,111.442,1.0506,56.033,-3.86093,-2.24321,-1.61772,-3.60213,17.6087,-2.81119,-0.790932,0.2174,1.6522,1.8696,1.5217,0.4348,0.0435,3.8696
Robert Swanson,Furman,9,0.9,200,3.3,100,100,0,20.3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.250589,146.544,0,101.223,102.887,0.112693,1.73952,-6.03637,-3.31763,-2.71874,-4.0607,1.6667,-3.73759,-0.323107,0,0.1667,0.1667,0,0,0,0.3333
Francesco Badocchi,Virginia,11,1.8,127.9,11.1,50,50.51,14.4,12.6,0,0,1,2,0.5,2,3,0.667,0,1,0,0,0,50,0,0.255046,116.333,2.9,98.4462,94.9871,0.304475,3.70866,-1.72127,1.89034,-3.61162,1.33585,2.5455,1.11804,0.217815,0.2727,0.2727,0.5455,0,0,0,0.4545
Junior Farquhar,Middle Tennessee,30,48.4,79.1,14.5,37.8,40.69,2.2,10.5,16.2,28.7,16,25,0.64,30,70,0.429,8,41,0.195,0.6,2.5,22.5,0,-0.893725,74.1593,4.2,105.137,105.371,1.61876,105.214,-3.05606,-3.40955,0.353493,-4.09214,19.7188,-5.22001,1.12787,0.4375,1.9062,2.3438,1.7188,0.875,0.0938,3.5
Kyler Edwards,Texas Tech,38,44.4,101.8,17.4,50.3,52.75,1.9,12.5,11.4,16.6,35,53,0.66,40,103,0.388,31,69,0.449,1.5,2,30.8,0,0.98454,103.442,3.4,90.0101,85.3225,2.71869,126.583,4.20288,0.978294,3.22459,4.37282,17.8684,0.637152,3.73566,0.2632,1.9737,2.2368,1.1053,0.6053,0.2105,5.4737
Josh Mballa,Texas Tech,17,3.7,78.8,18.1,44.4,41.53,4.5,5.9,6.1,17.4,5,14,0.357,4,8,0.5,0,1,0,4.4,2.1,155.6,0,-0.109635,78.0352,4.2,91.5649,90.5425,0.452774,9.953,0.0010657,-3.42438,3.42544,-0.713994,3.3529,-3.92374,3.20975,0.1176,0.1765,0.2941,0.1176,0.1176,0.1176,0.7647
Khavon Moore,Texas Tech,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.658213,-7.3851,0,101.479,88.8983,0.281486,0.198603,1.00076,-0.743003,1.74376,-1.02885,2,-2.98097,1.95213,0,0,0,0,0,0,0
Jose Perez,Gardner Webb,32,78.9,104.6,26.2,49.7,54.02,3.6,16.4,18.9,14.7,114,161,0.708,108,231,0.468,49,134,0.366,0.8,1.1,44.1,0,2.42749,109.616,2.3,106.143,107.413,2.41522,181.923,0.171849,1.43442,-1.26257,0.35399,31.4571,1.8912,-1.53721,1,4.6857,5.6857,3,0.7714,0.2286,15.0857
Erick Valdez,Gardner Webb,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651597,-6.43169,0,116.676,129.936,-0.00331222,0.194235,-4.36101,-2.505,-1.85601,-5.80931,2,-2.94897,-2.86034,0,0,0,0,0,0,0
Zay Williams,Troy,28,22.7,94.4,16.8,50,53.23,9.1,16.5,3.7,24.1,16,25,0.64,23,43,0.535,2,9,0.222,9,0.7,48.1,0,0.0732359,89.7873,6.4,106.81,106.27,0.729158,50.2309,-2.55566,-4.14249,1.58683,-4.11086,9.6,-4.34363,0.232764,0.7333,1.5,2.2333,0.1667,0.1667,0.8333,3.1
Tavian Percy,New Mexico,22,11.8,77.7,11.2,34,35.3,4.3,6,7.1,19.8,3,7,0.429,4,12,0.333,3,13,0.231,0.7,1.9,28,0,-0.450404,67.8995,4.9,108.315,109.095,0.468924,23.967,-4.06286,-3.30738,-0.755478,-6.26649,7.3043,-5.84242,-0.424062,0.3913,0.4783,0.8696,0.3913,0.3478,0.0435,1.3043
Drue Drinnon,New Mexico,26,28.5,93.5,15.3,45.8,48.18,2.9,5.9,25.3,27.9,17,31,0.548,14,31,0.452,9,29,0.31,0.6,1.5,51.7,0,0.0427385,88.3655,4.6,109.154,108.794,0.973549,55.4409,-4.4348,-2.0757,-2.3591,-4.10701,13.8889,-3.09045,-1.01656,0.4444,0.7037,1.1481,2.2963,0.4074,0.0741,2.9259
Daylen Kountz,Colorado,36,42.9,95.6,18.7,48.2,51.31,0.6,8.5,14.1,20.4,42,65,0.646,55,112,0.491,16,52,0.308,0.5,1.4,39.6,0,0.448462,94.9886,3,100.271,98.3809,1.8508,103.558,-1.63101,-1.93982,0.308816,-0.823449,17.2222,-2.05589,1.23244,0.0833,1.3056,1.3889,1.2778,0.4167,0.0833,5.5556
Immanuel Quickley,Kentucky,37,45.9,107.5,15,47.3,54.09,0.4,10.3,11.2,19.1,53,64,0.828,25,61,0.41,30,87,0.345,0.2,1.4,43.2,0,1.14037,105.356,2.6,100.165,93.8494,2.26891,109.072,3.33477,1.92026,1.41451,2.78836,18.4865,0.396712,2.39165,0.0541,1.7027,1.7568,1.1892,0.4324,0.027,5.2162
Devon Dotson,Kansas,36,80.2,111.2,19.8,53.6,58.96,2.2,9.9,19.7,19.8,115,147,0.782,114,214,0.533,33,91,0.363,0.5,2.4,48.2,0,3.49249,118.83,3.1,100.365,92.956,4.06367,214.076,5.86972,3.62817,2.24155,5.06234,32.4167,2.11244,2.9499,0.6111,3.0556,3.6667,3.5278,1.3611,0.1389,12.2778
Quentin Grimes,Kansas,36,67.9,93.6,18.2,48.2,49.58,2,7.6,12.7,21.6,35,58,0.603,52,117,0.444,54,159,0.34,0.7,1.3,21,0,0.965681,97.7042,3.4,103.598,95.9504,3.15813,156.272,1.74863,0.89671,0.851921,0.482745,27.4444,-0.738856,1.2216,0.4722,2,2.4722,2,0.6389,0.1667,8.3611
Shaun Neal-Williams,Kansas St,30,15.6,73.1,20.1,30.2,32.97,4.5,14.8,17,21.6,7,12,0.583,7,27,0.259,7,31,0.226,1.3,2.3,20.7,0,-0.24869,77.3165,4.2,92.0373,87.4017,1.03128,40.0161,-1.25762,-4.18761,2.92999,-2.88313,7.0667,-4.90585,2.02272,0.2667,0.8333,1.1,0.6333,0.2667,0.0667,1.4
Austin Trice,Kansas St,28,15.8,99.2,16.5,59.4,50.05,14.5,26.2,2.8,13.8,14,42,0.333,19,32,0.594,0,0,0,3.2,0.6,131.3,2,0.298215,98.6506,4.3,90.8878,87.0723,1.12936,42.3804,-0.713437,-2.41819,1.70475,0.739533,7.6786,-0.643113,1.38265,0.9286,1.6071,2.5357,0.1071,0.0714,0.1786,1.8571
David McCormack,Kansas,34,24.9,111,19,62.5,62.6,13.5,17.9,6.8,22.2,21,35,0.6,55,88,0.625,0,0,0,4.1,1.1,39.8,0,1.08286,117.01,4.3,97.7887,90.3711,1.43228,73.8994,4.40603,1.60802,2.79802,4.13708,10.6765,1.95485,2.18222,1.2353,1.8235,3.0588,0.3824,0.2059,0.3824,3.8529
Jamal Bieniemy,Oklahoma,34,63.1,99.5,14.2,47.5,48.7,1.5,8.5,24.1,22.2,14,22,0.636,36,94,0.383,27,67,0.403,0.8,3.2,13.7,0,0.946159,98.2653,2.9,98.094,92.1876,3.26308,168.496,4.92268,1.66079,3.26188,3.32887,25.3235,-0.499179,3.82805,0.3235,2.0882,2.4118,3.5,1.3824,0.1765,4.9118
Kentrevious Jones,Oklahoma St,8,4.3,79.1,14.1,57.1,50.76,6.3,16.5,3.5,30.9,2,6,0.333,4,7,0.571,0,0,0,0,1.1,85.7,0,-0.312793,74.3467,10.2,107.111,102.34,0.646935,9.40417,-6.0768,-4.56097,-1.51584,-8.02138,6.875,-8.05159,0.030218,0.375,1,1.375,0.125,0.125,0,1.25
Isaac Likekele,Oklahoma St,32,71.9,98.1,20.9,48,51.77,2.1,16.6,28.4,23.2,67,102,0.657,97,196,0.495,6,25,0.24,1.3,2.7,46.2,0,1.86822,106.177,3,103.437,97.2669,3.21291,183.08,1.95739,0.255669,1.70172,1.72786,28.875,-0.274448,2.0023,0.5312,4.2188,4.75,3.9375,1.3125,0.3125,8.7188
Maurice Calloo,Oklahoma St,16,13.3,74.6,20,34.7,36.56,6.7,10.6,7,19.2,6,12,0.5,14,32,0.438,2,17,0.118,0,0.3,24.5,0,-0.368347,77.526,5.4,111.749,106.584,0.848315,23.3774,-7.9927,-4.47967,-3.51303,-8.93857,10.6875,-6.79522,-2.14335,0.625,1,1.625,0.375,0.0625,0,2.5
Duncan Demuth,Oklahoma St,32,21.9,74.8,11.7,30.9,33.04,9,8.1,3.2,21.6,9,24,0.375,9,31,0.29,1,3,0.333,1.7,1.1,70.6,0,-0.528446,70.1097,4,110.524,103.931,0.777557,41.1051,-4.26099,-3.5726,-0.688385,-5.00018,8.8125,-4.33286,-0.667321,0.6875,0.625,1.3125,0.1562,0.1562,0.125,0.9375
Kendric Davis,TCU,37,42.2,94.3,23.4,44.8,49.92,2.2,8.9,22.1,22.9,60,85,0.706,64,146,0.438,15,47,0.319,0.2,3,44,0,0.929096,103.32,3.7,100.313,94.9785,2.01961,114.051,-0.594489,-1.25254,0.658056,0.424766,17.1081,-1.53952,1.96429,0.3243,1.3514,1.6757,2.027,0.8919,0.027,6.2973
Kaden Archie,TCU,10,6.7,68.2,16.7,26,33.68,3.5,13.4,0,17.1,8,13,0.615,5,14,0.357,1,11,0.091,2.1,5.7,52,0,-0.824014,63.9466,4.8,91.4517,90.588,1.36229,25.2609,-3.15891,-5.2282,2.06929,-4.05301,10.1,-7.84391,3.7909,0.3,1.2,1.5,0,1,0.2,2.1
Owen Aschieris,TCU,11,1.3,43.6,25.5,0,33.9,0,17.8,0,47.6,4,4,1,0,0,0,0,4,0,0,0,100,1,-0.2518,45.4471,0,103.92,102.268,0.162968,2.88247,-19.9688,-15.3122,-4.65658,-18.4421,1.7273,-12.994,-5.44814,0,0.2727,0.2727,0,0,0,0.3636
Adam Seiko,San Diego St,31,27.7,96.1,9.5,54.2,59.07,1,7,8.6,30.2,17,24,0.708,3,7,0.429,11,29,0.379,0.3,1.4,66.7,0,-0.219492,82.1007,2.8,104.09,102.063,1.12233,56.0733,-1.77722,-2.39488,0.617661,-2.51642,12.1562,-3.53024,1.01382,0.0938,0.875,0.9688,0.625,0.2812,0.0312,2.1562
Carte'Are Gordon,Saint Louis,13,22.1,94.4,20.9,55.4,54.82,5.3,13.4,11.1,24,24,48,0.5,43,78,0.551,2,5,0.4,8.2,2.6,57.8,0,0.731224,96.073,4.3,91.7487,91.0003,3.26437,69.2349,2.74058,-2.72316,5.46374,3.45324,24.4615,-0.663063,4.1163,1.2308,2.8462,4.0769,1.2308,1.0769,1.6923,8.9231
Iran Bennett,Marshall,16,13.6,87.4,19.6,55.9,54.12,8.7,14.5,3.5,27.7,9,21,0.429,27,48,0.563,1,3,0.333,6.3,1.6,41.2,0,-0.039544,86.5531,8.9,103.838,104.2,1.10339,42.283,-5.1239,-5.52611,0.402208,-6.51935,12.6875,-6.61774,0.0983989,1.0625,1.6875,2.75,0.25,0.375,0.8125,4.125
Taevion Kinsey,Marshall,37,61.3,124.5,17.6,63.5,64.46,7.8,9.4,9.6,11.8,60,90,0.667,127,189,0.672,25,70,0.357,2,1.8,34.7,0,2.87824,121.302,3.1,108.012,108.851,1.75254,157.864,2.09309,3.08818,-0.995085,2.27763,24.7568,3.27233,-0.994694,1.8649,2.1351,4,1.2703,0.8378,0.5135,10.5135
Maximilian Schuecker,Montana St,11,2.4,34.9,16.7,100,82.47,0,16.1,0,78,2,3,0.667,1,1,1,0,0,0,0,0,300,0,-0.520898,32.4162,16,114.63,114.897,0.137805,4.84702,-20.5143,-15.6135,-4.90074,-21.8882,3,-20.4869,-1.40133,0,0.3333,0.3333,0,0,0,0.6667
Sloan Seymour,Siena,33,65.2,106.4,16.6,54.8,55.08,0.6,2.9,1.7,6.3,3,3,1,7,18,0.389,94,252,0.373,0.4,0.5,1.1,0,1.00629,98.5771,1.1,113.667,117.237,1.10607,91.8734,-4.34585,0.122126,-4.46797,-2.78836,26.5758,0.587562,-3.37593,0.1212,0.5758,0.697,0.2121,0.2121,0.0909,9.0606
Cory Hightower,Presbyterian,33,62.5,102.7,22.2,48.6,53.44,7,22.9,13.4,18.5,72,95,0.758,102,212,0.481,11,32,0.344,2.5,1.7,38.9,0,1.2908,102.34,4.3,104.483,106.655,1.97785,170.466,-1.09832,-1.74171,0.64339,-1.37475,24.5,-1.08519,-0.289565,1.5,4.7778,6.2778,1.9444,0.7778,0.6111,9.3611
Chris Martin,Presbyterian,31,40.2,103.5,16.7,47,51.89,5.6,15.5,12.1,17.8,35,48,0.729,39,80,0.487,10,35,0.286,0,2.2,41.7,0,0.480598,95.5614,4.2,107.181,109.169,1.20337,98.5402,-1.97638,-1.12417,-0.852207,-2.62394,17.1212,-2.1154,-0.508533,0.8788,2.5455,3.4242,1.1818,0.6364,0,4.9697
Cle'von Greene,Radford,12,2.8,51.4,16.9,25,25,0,10.9,4.9,21.3,0,0,0,1,4,0.25,1,6,0.167,0,0,0,0,-0.371533,49.6689,3.5,110.878,110.797,0.183476,4.40312,-13.4433,-9.00734,-4.43597,-15.6803,4.4667,-10.5126,-5.16769,0,0.4,0.4,0.2667,0.0667,0,2.0667
Cress Worthy,UNC Asheville,28,62.8,80,16.5,39.4,42.66,3.4,14,18.9,29.1,22,33,0.667,34,81,0.42,12,51,0.235,0.4,2.5,25,0,-1.13005,74.5032,3.8,116.136,115.521,1.21569,115.066,-6.44778,-4.15087,-2.29691,-7.75195,24,-6.01673,-1.73522,0.7097,2.7742,3.4839,2.129,0.9032,0.0645,4.4194
Josiah Jeffers,Radford,8,2,43,22,0,6.73,0,10.3,31.9,23.1,1,3,0.333,0,1,0,0,5,0,5.6,2.5,50,0,-0.450873,44.1468,0,102.691,103.101,0.274377,4.52592,-11.1502,-10.5747,-0.575511,-9.21698,5.0909,-7.04828,-2.1687,0.0909,0.5455,0.6364,0.9091,0.1818,0.2727,1
Cooper Kaifes,Loyola Chicago,33,54.8,116.6,13,67.9,68.9,0.4,7.4,12.2,19.3,13,16,0.813,11,19,0.579,52,112,0.464,0.3,1.4,12.2,0,1.41964,106.132,2.2,100.991,102.221,2.07073,107.365,1.50486,1.97739,-0.472531,1.79098,21.8824,1.42398,0.367002,0.0588,1.2647,1.3235,1.4118,0.4706,0.0588,5.7059
Cam Burrell,Eastern Illinois,24,32.7,103.4,17.7,54.2,52.61,12.9,14.9,9.7,18.9,14,34,0.412,52,96,0.542,0,0,0,5.9,2,35.4,0,0.624577,98.0844,4.9,107.212,107.831,1.27122,83.3006,0.0140738,-1.27803,1.2921,-1.99449,17.2917,-1.42408,-0.570413,2.0417,2.25,4.2917,0.8333,0.5833,0.875,4.9167
Robin Duncan,Vermont,33,58.9,97,14.4,39.7,46.83,5.2,12.8,16.9,24.1,42,57,0.737,37,82,0.451,6,34,0.176,0.9,1.7,49.1,0,0.04486,88.0073,2.9,97.4983,100.41,2.3737,136.403,0.535271,-1.15137,1.68664,-1.08427,23.8235,-2.48813,1.40387,1.0588,2.5882,3.6471,2.4706,0.6765,0.1765,4.4118
Ryan Davis,Vermont,24,18.4,101.9,21,42.5,46.42,12.1,10,5.9,11.8,12,13,0.923,25,52,0.481,6,28,0.214,2.9,0.2,16.3,0,0.495695,101.452,6.4,100.118,104.236,0.893459,37.9873,-2.53095,-0.938272,-1.59267,-4.23977,10.2083,-3.05928,-1.18049,1,0.8333,1.8333,0.2917,0.0417,0.25,3.3333
Benjamin Stanley,Hampton,30,23.7,114.1,18.4,57.7,59.13,12,17.9,2.6,14.6,22,35,0.629,47,82,0.573,1,2,0.5,3.9,0.5,41.7,0,0.738012,108.487,6,105.775,107.339,0.776285,58.6335,-3.8926,-1.54221,-2.35039,-2.34786,10.4545,-0.744209,-1.60365,1.1818,1.7576,2.9394,0.1212,0.1212,0.4545,4.3939
Pierre Sow,Hampton,4,0.6,0,0,0,0,0,13.6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.651933,-6.48012,10,110.166,115.966,0.0936335,1.22375,-6.53437,-3.89161,-2.64276,-2.72191,3.5,-5.71743,2.99552,0.1667,0.1667,0.3333,0.1667,0,0,0.3333
Matiss Kulackovskis,Bowling Green,15,9.1,103.4,22.1,53.1,52.1,12.5,17.4,1.7,14.8,1,4,0.25,12,26,0.462,9,22,0.409,2,0,8.3,0,0.412563,102.955,5.5,104.986,104.75,0.657804,20.4501,-4.63029,-0.567828,-4.06246,-1.69871,7.7059,0.40125,-2.09996,0.8824,1.2353,2.1176,0.0588,0,0.1176,3.0588
Morgan Taylor,Incarnate Word,13,36.5,88.2,26,36.4,46.2,2.8,8.8,23.6,21.4,52,66,0.788,40,93,0.43,2,25,0.08,0.3,2,55.9,0,0.635476,93.4674,3.6,118.921,118.387,1.17084,57.6419,-8.1037,-3.07718,-5.02653,-7.12786,31.2941,-3.35534,-3.77252,0.5882,2.0588,2.6471,3.2353,1,0.1176,11.4706
Jamel Allen,UMKC,31,46,97.7,19.7,48.6,50.84,2.8,19.2,4.4,11.9,36,58,0.621,32,57,0.561,36,120,0.3,4.7,3.2,32.8,2,0.559601,96.2229,5.5,101.595,100.854,1.82438,121.694,-0.0739152,-1.41481,1.3409,-0.520895,18.6875,-1.55363,1.03273,0.4688,2.9375,3.4062,0.375,0.9688,0.7812,6.9688
Yuat Alok,TCU,10,8.7,73.5,18,43.3,48.14,3.6,18,2.7,34.2,7,9,0.778,13,30,0.433,0,0,0,2.4,0,30,2,-0.753745,70.8768,8.9,101.536,99.9722,1.34035,22.3384,-7.90063,-7.96271,0.0620863,-9.80194,13.1,-10.3678,0.565912,0.4,2.1,2.5,0.2,0,0.3,3.3
Kaosi Ezeagu,UTEP,27,30.8,77.5,17,55.2,52.94,9.6,18.8,1.3,35.1,13,31,0.419,32,58,0.552,0,0,0,6.9,1.4,53.4,0,-0.566855,74.2097,8.3,93.6385,95.4661,1.45439,78.5132,-4.94469,-8.18068,3.23599,-5.85183,12.4828,-8.35236,2.50053,1.069,2.3103,3.3793,0.1034,0.3103,0.7931,3.2069
Jeremiah Dickerson,Cal St Bakersfield,14,3.3,95.1,11.3,100,60.87,2.6,0,8,25.6,5,10,0.5,1,1,1,0,0,0,0,1.4,1000,0,-0.0642107,81.0833,5.9,112.758,113.443,0.160899,4.68013,-5.32738,-2.20409,-3.1233,-6.39382,4.1176,-5.03143,-1.36239,0.1176,0,0.1176,0.4118,0.2353,0,0.6471
Luke Avdalovic,Northern Arizona,30,63.9,135.1,12.5,67.8,69.64,0.6,9,6.8,8,30,35,0.857,18,40,0.45,73,148,0.493,0,1.4,18.6,0,2.60608,115.892,1.7,113.942,116.553,1.18278,117.942,0.046846,2.67775,-2.63091,1.26632,26.6333,2.44782,-1.1815,0.1333,2,2.1333,0.9333,0.6333,0,9.5
Nik Mains,Northern Arizona,31,38.3,111.5,14.5,56.4,58.98,3.5,10.8,4.1,13.1,28,40,0.7,39,60,0.65,15,49,0.306,2.8,1.7,36.7,0,0.594733,98.64,3.8,110.937,113.262,0.861478,81.8711,-2.35598,-0.950155,-1.40583,-1.95357,15.4516,-1.12617,-0.827396,0.4839,1.3871,1.871,0.3226,0.4516,0.3548,4.871
Justin Costello,Nebraska,9,1.6,104.4,20.8,50,47.14,0,5,33.6,12.9,1,3,0.333,0,0,0,2,6,0.333,0,2.7,50,0,0.195545,110.512,0,104.984,102.895,0.225313,3.31764,-0.78516,3.59869,-4.38385,2.73285,2.8,2.17291,0.559941,0,0.2,0.2,0.4,0.1,0,0.9
Nick Guadarrama,New Hampshire,24,55.6,92.6,19.5,52.8,51.86,5.6,20.1,15.8,21.3,23,52,0.442,39,83,0.47,25,62,0.403,1.6,2.2,35.9,0,0.153786,89.2281,3.7,100.923,103.495,2.25607,122.33,-1.05764,-3.05011,1.99247,-1.07805,24.5385,-2.27053,1.19248,1.3077,4.0385,5.3462,1.5385,0.9231,0.3462,7.8077
Jayden Martinez,New Hampshire,18,33.1,89,22,47.5,49.66,3.2,26.8,8.2,17,17,25,0.68,29,61,0.475,18,57,0.316,5.1,0.3,21.2,0,0.0151592,87.678,4.4,100.88,102.105,1.88779,72.9849,-4.76356,-5.67295,0.909392,-3.09431,19.65,-3.2836,0.189288,0.8,4.3,5.1,0.8,0.25,0.75,7.9
Jack Clark,La Salle,10,19.5,114.2,18.6,52.9,57.75,5.9,13,8.9,12.9,23,30,0.767,12,29,0.414,16,39,0.41,0.9,2.1,44.1,0,2.26836,114.471,3.3,105.159,107.115,1.87628,41.789,1.78822,2.30719,-0.518971,3.53239,24.2,3.53499,-0.00260403,1.3,2.6,3.9,1,0.9,0.2,9.5
Ed Croswell,La Salle,31,47.6,105.1,16.3,55,57.34,18.1,24.1,6.3,25.9,33,52,0.635,55,100,0.55,0,0,0,3.9,1.4,52,0,0.884494,100.851,4.3,101.352,101.187,1.86712,119.839,0.813572,-1.07242,1.88599,-0.56303,19.0323,-0.193976,-0.369054,3.1613,3.8065,6.9677,0.5806,0.4516,0.6774,4.6129
Jared Kimbrough,La Salle,29,44.3,105.9,15.1,61.2,60.25,11.3,18.5,7.4,23.7,25,47,0.532,60,98,0.612,0,0,0,4,1.6,48,0,0.805945,99.7271,5.5,102.64,102.866,1.74688,105.859,1.29515,-1.0919,2.38705,-0.761438,18.931,-1.4358,0.674357,1.9655,2.8966,4.8621,0.6552,0.5172,0.6897,5
Jahvon Quinerly,Villanova,25,15.7,87.2,24.5,41,43.83,1,9.4,19.9,20.8,11,15,0.733,16,35,0.457,12,48,0.25,0,1.3,18.1,0,0.204622,93.9565,3.2,105.979,102.174,0.859145,34.0931,-5.70053,-3.13308,-2.56745,-5.2451,9.12,-3.7546,-1.4905,0.08,0.72,0.8,0.88,0.2,0,3.16
Coby White,North Carolina,35,69.2,108.7,26.1,51.6,55.56,1.3,11.4,24.4,19,104,130,0.8,106,211,0.502,82,233,0.352,1.3,2,29.3,0,3.69748,124.886,2.7,98.1201,92.0853,3.69208,202.343,6.65559,4.90054,1.75505,7.04842,28.5714,4.71988,2.32854,0.3429,3.2,3.5429,4.0857,1.0857,0.3143,16.0571
Hunter Vick,Tennessee Tech,29,83.9,98.6,17.7,48.6,52.33,2.6,9.5,12.3,18.5,53,64,0.828,58,153,0.379,53,130,0.408,1.8,1.5,22.6,0,0.650297,93.0404,2.4,109.021,108.197,2.47688,159.783,-2.14944,-1.72864,-0.420801,-1.72523,33,-1.12296,-0.602272,0.8387,2.9355,3.7742,2.0645,1,0.6452,11.1613
Jalen Slawson,Furman,24,10.1,77.6,11.1,36.8,37.59,4,19.9,6.4,25.8,1,2,0.5,4,8,0.5,2,11,0.182,9.1,3.3,10.5,0,-0.377753,65.7743,8.5,88.3681,87.5606,0.729892,31.5611,1.92735,-4.89421,6.82156,-1.98962,5.9231,-7.31832,5.32869,0.3077,1.1538,1.4615,0.2308,0.5,0.5,0.7308
Carlos Curtis,East Tennessee St,8,2.6,77.3,28.6,26.7,31.35,13.7,7.1,19.7,23.6,2,2,1,4,13,0.308,0,2,0,0,0,13.3,0,-0.0692415,82.7632,3.5,109.672,107.998,0.340421,4.07452,-10.4341,-6.24516,-4.18891,-8.24375,6.9,-3.0687,-5.17506,0.7,0.3,1,0.6,0.2,0,2.3
Daivien Williamson,East Tennessee St,31,53.1,119.1,19.4,57,61.14,1.5,7.7,18.3,18.1,58,71,0.817,77,135,0.57,25,66,0.379,0.2,1.4,35.3,0,2.16452,115.946,1.7,106.385,104.893,1.86903,101.546,-0.516467,1.86497,-2.38143,1.10095,22.1515,1.92139,-0.82044,0.303,1.6667,1.9697,2.4545,0.5455,0.0303,9.5455
Mike Bothwell,Furman,27,19.9,105.2,18.4,53.1,55.39,2.5,7.8,13.2,18.4,13,19,0.684,18,34,0.529,11,31,0.355,1.4,2.9,29.2,0,0.398019,100.439,3.3,99.1245,98.9912,0.934189,42.3331,-0.986081,-0.928393,-0.0576877,-0.459944,10,-1.6294,1.16946,0.2333,0.6667,0.9,0.7333,0.5333,0.1,3.5333
Jaylon Pugh,Furman,12,4.8,132.9,16.4,73.1,75.71,2.1,19.2,12.3,18.5,5,6,0.833,2,4,0.5,5,9,0.556,0,0,46.2,0,0.529085,119.333,2.1,101.425,103.265,0.434769,9.08214,-0.330803,1.81072,-2.14152,0.534769,6.8,1.8213,-1.28653,0.3333,0.9333,1.2667,0.4,0.2,0,2.6
Isaiah Poor Bear-Chandler,Wichita St,31,17,107.7,17.5,52.5,55.93,10.1,15.6,7,18.3,19,28,0.679,27,51,0.529,3,9,0.333,3.6,0.9,46.7,0,0.60028,108.74,5.7,98.8862,96.1041,0.940787,48.1116,2.83966,0.138465,2.7012,2.0684,8.1613,-0.290087,2.35848,0.7742,1.129,1.9032,0.2903,0.129,0.2581,2.6452
Chris Ford,Norfolk St,29,14.3,82.9,12.4,39.1,40.94,11.4,6.4,1.9,23.6,9,21,0.429,9,23,0.391,0,0,0,3.9,0.9,91.3,0,-0.346192,72.1295,9.8,102.676,107.528,0.506403,31.0081,-5.06187,-4.44727,-0.614602,-7.69736,6.8438,-7.13919,-0.558163,0.6875,0.4375,1.125,0.125,0.0938,0.25,0.9375
KJ Fitzgerald,Jacksonville,12,3.1,49,18.7,27.3,27.27,3,9.3,4.6,31.7,0,0,0,3,8,0.375,0,3,0,0,1.5,0,0,-0.428361,47.0044,5.4,108.054,108.337,0.223647,5.84619,-14.5475,-10.9591,-3.58835,-16.6238,5.0714,-12.8693,-3.75456,0.0714,0.5714,0.6429,0.9286,0.2857,0,1.8571
Bryce Workman,Jacksonville,26,15.9,94.5,17.6,45.8,48.3,9.8,17.3,4.7,17.8,12,21,0.571,22,48,0.458,0,0,0,0.5,1.4,43.8,0,0.0631933,89.9363,6.5,105.097,107.401,0.562514,34.9817,-7.12122,-4.14751,-2.97372,-6.38371,7.8214,-4.77908,-1.60463,0.7857,1.2857,2.0714,0.25,0.2143,0.0714,2.3929
